text,star,app_id,reviewDate,model_score,grammr_score
I'm unable to upload files into new created folder. Please help me in this matter asap.,1,com.google.android.apps.docs,21/03/21,64.535736,87.09285278320313
Nice,5,com.google.android.apps.docs,21/03/21,,0.0
Good,5,com.google.android.apps.docs,21/03/21,,0.0
Super duper jordar,5,com.google.android.apps.docs,21/03/21,1148.1454,0.0
Good,4,com.google.android.apps.docs,21/03/21,,0.0
Free data teach me mors MN,5,com.google.android.apps.docs,21/03/21,10529.3,0.0
Bokes,1,com.google.android.apps.docs,21/03/21,25036.902,0.0
 ,5,com.google.android.apps.docs,21/03/21,,0.0
Ek no.,5,com.google.android.apps.docs,21/03/21,769.7239,0.0
Awesome app,5,com.google.android.apps.docs,21/03/21,11469.684,0.0
Ok,2,com.google.android.apps.docs,21/03/21,,0.0
Oasm,5,com.google.android.apps.docs,21/03/21,52870.348,0.0
Mst,5,com.google.android.apps.docs,21/03/21,2823.0168,0.0
Best,5,com.google.android.apps.docs,21/03/21,,0.0
Best app for upload memories,4,com.google.android.apps.docs,21/03/21,4110.4785,0.0
Such a good app. Thanks ...,5,com.google.android.apps.docs,21/03/21,343.74515,31.250970458984373
Gud,3,com.google.android.apps.docs,21/03/21,2936.862,0.0
Geeat,4,com.google.android.apps.docs,21/03/21,10694.245,0.0
Super great. So helpful. I love this app.,5,com.google.android.apps.docs,21/03/21,45.17491,90.96501770019532
Good,3,com.google.android.apps.docs,21/03/21,,0.0
The best,5,com.google.android.apps.docs,21/03/21,816.8183,0.0
Ooo,1,com.google.android.apps.docs,21/03/21,4594.9604,0.0
Good,5,com.google.android.apps.docs,21/03/21,,0.0
It's very amazing app...i am using it from long time..but now a days there are some bugs in this app..when i uploaded my pics it's doesn't show and download option is missing... please fix it.... thankyou,2,com.google.android.apps.docs,21/03/21,95.18478,80.96304473876953
Tahsin,5,com.google.android.apps.docs,21/03/21,2226.1614,0.0
Excellent,4,com.google.android.apps.docs,21/03/21,,0.0
Good,5,com.google.android.apps.docs,21/03/21,,0.0
 ,3,com.google.android.apps.docs,21/03/21,,0.0
Very secure app,5,com.google.android.apps.docs,21/03/21,7246.378,0.0
Imran,4,com.google.android.apps.docs,21/03/21,2942.6597,0.0
Good,2,com.google.android.apps.docs,21/03/21,,0.0
GOOGLE DRIVE,5,com.google.android.apps.docs,21/03/21,49.62647,90.07470626831055
Nic,5,com.google.android.apps.docs,21/03/21,,0.0
Aachha h,3,com.google.android.apps.docs,21/03/21,9027.936,0.0
I like this,5,com.google.android.apps.docs,21/03/21,102.94151,79.41169738769531
 ,5,com.google.android.apps.docs,21/03/21,,0.0
Nice,1,com.google.android.apps.docs,21/03/21,,0.0
Fraud App Ever. When I Have Upload A File In Offline Available And Then I Have Turn off my data and try to open the file but can't open file. And also use our data every time while we open the file,1,com.google.android.apps.docs,21/03/21,146.13577,70.77284545898436
Good,3,com.google.android.apps.docs,21/03/21,,0.0
Jyoti Rawat shivam Verma,5,com.google.android.apps.docs,21/03/21,327.92664,34.4146728515625
Top-notch experience,4,com.google.android.apps.docs,21/03/21,83.283844,83.34323120117188
GOOGLE.DRIVE.IS.THE.BEST.FOR.ME.BCUSE.I.CAN.DO.QUIC.AXES.BY.GOOGLE.DRIVE.AND.BETR.,4,com.google.android.apps.docs,21/03/21,24.606264,95.07874717712403
Nice App,5,com.google.android.apps.docs,21/03/21,23903.027,0.0
good,5,com.google.android.apps.docs,21/03/21,,0.0
good,4,com.google.android.apps.docs,21/03/21,,0.0
Facebook okay I,5,com.google.android.apps.docs,21/03/21,3982.3867,0.0
 ,4,com.google.android.apps.docs,21/03/21,,0.0
This is app is very nice app,1,com.google.android.apps.docs,21/03/21,273.5932,45.281359863281246
Ply sex,5,com.google.android.apps.docs,21/03/21,6998.017,0.0
Bekar,1,com.google.android.apps.docs,21/03/21,961.83606,0.0
Good,4,com.google.android.apps.docs,21/03/21,,0.0
Ashok WhatsApp,5,com.google.android.apps.docs,21/03/21,13424.953,0.0
Good,2,com.google.android.apps.docs,21/03/21,,0.0
It's a great idea,5,com.google.android.apps.docs,21/03/21,16.575354,96.6849292755127
Bhai the,5,com.google.android.apps.docs,21/03/21,6967.8633,0.0
Ok,1,com.google.android.apps.docs,21/03/21,,0.0
Nice Wark in apps in the super exllent,5,com.google.android.apps.docs,21/03/21,1611.8956,0.0
Still i can't find download button in options.,1,com.google.android.apps.docs,21/03/21,135.47708,72.90458374023437
DJ sickness The,5,com.google.android.apps.docs,21/03/21,63840.566,0.0
Nice,3,com.google.android.apps.docs,21/03/21,,0.0
Nice,5,com.google.android.apps.docs,21/03/21,,0.0
Good,5,com.google.android.apps.docs,21/03/21,,0.0
Good Work,1,com.google.android.apps.docs,21/03/21,19369.709,0.0
Good,5,com.vkontakte.android,21/03/21,,0.0
Op,5,com.vkontakte.android,21/03/21,,0.0
Gg,5,com.vkontakte.android,21/03/21,588.98224,0.0
Trash app. cant even recover a lost account,2,com.vkontakte.android,21/03/21,750.76434,0.0
Nice,5,com.vkontakte.android,21/03/21,,0.0
good app,5,com.vkontakte.android,20/03/21,17482.943,0.0
"Stream my favourite music anytime, anywhere and anyplace. Unlimited. Very usefull apps. 5 stars",5,com.tencent.ibg.joox,21/03/21,97.05129,80.58974151611328
This is a bad app it does not work,1,com.tencent.ibg.joox,21/03/21,55.16056,88.96788787841797
I kind of not satisfied..... Cause all the songs that I like is for VIP only.,4,com.tencent.ibg.joox,21/03/21,225.2931,54.94137878417968
OK!,4,com.tencent.ibg.joox,21/03/21,343.34805,31.330389404296877
Related with junta myanmar.,1,com.tencent.ibg.joox,21/03/21,983.52576,0.0
terbaikkk,5,com.tencent.ibg.joox,21/03/21,3898.164,0.0
marvelous,5,com.tencent.ibg.joox,21/03/21,1103.549,0.0
china app boycoot,1,com.tencent.ibg.joox,21/03/21,7228.4946,0.0
"Some of my songs are inactive from my playlist, and i search again the same song but it is not found. I don't like this, because I'm a VIP member, i should get full access. Also sometimes still appear pop up of newest music, I don't like it because it is very disturbing when i turned on Joox while driving.",3,com.tencent.ibg.joox,21/03/21,66.21341,86.75731811523437
Bad bad bad,1,com.tencent.ibg.joox,21/03/21,604.07477,0.0
Touch paste and exit now,5,com.tencent.ibg.joox,21/03/21,2578.5571,0.0
No good,1,com.tencent.ibg.joox,21/03/21,1555.0585,0.0
Good for birthday parties,5,com.tencent.ibg.joox,21/03/21,961.10846,0.0
Wonderful b,5,com.tencent.ibg.joox,21/03/21,2585.2742,0.0
Great app with lots of features. My favorite app for listening to music!,5,com.tencent.ibg.joox,21/03/21,31.903961,93.61920776367188
Goog,5,com.tencent.ibg.joox,21/03/21,2868.1484,0.0
"Can we add Joox onto the Android Auto? If no, can you please ensure the next version has this feature? Thank you.",5,com.tencent.ibg.joox,21/03/21,69.232414,86.15351715087891
Enjoying all my favourite music!!,5,com.tencent.ibg.joox,21/03/21,199.25687,60.148626708984374
Good,5,com.tencent.ibg.joox,21/03/21,,0.0
chupapi munyanyo,1,com.tencent.ibg.joox,21/03/21,7153.095,0.0
Excellent,5,com.tencent.ibg.joox,21/03/21,,0.0
ok,5,com.tencent.ibg.joox,21/03/21,,0.0
Saya suka joox dia banyak lagu,5,com.tencent.ibg.joox,21/03/21,766.01556,0.0
"So I upgraded using DSTV family plan paid the R69, 99 for VIP upgrade, but still was not on VIP on my JOOX app im still asked to upgrade I think the first free joox was better than this my money has been deducted but not luck on the app had to cancel the family plan from DSTV",1,com.tencent.ibg.joox,21/03/21,244.8816,51.023678588867185
nice!!!,5,com.tencent.ibg.joox,21/03/21,20577.203,0.0
So bad. All the china apps are bad but this is worse. It doesn't have all songs. Like(gwalla by yushuxin)(lonely by bas suradet) so terrible,1,com.tencent.ibg.joox,21/03/21,261.1282,47.77435913085938
Ok,5,com.tencent.ibg.joox,21/03/21,,0.0
The worst application I have ever seen.,1,com.tencent.ibg.joox,21/03/21,71.54401,85.69119873046876
"When I find some songs, it appear old songs instead of new songs. This app can't find and make even some famous songs. That's so bad. I'm not satisfied about this app. I will not use this anymore.",1,com.tencent.ibg.joox,21/03/21,38.351875,92.32962493896484
"Low graded app.If you want the worst feeling of your life,you should choose this app.Moreover,it cost much money.",1,com.tencent.ibg.joox,21/03/21,87.70158,82.45968475341797
Bad app,1,com.tencent.ibg.joox,21/03/21,21178.04,0.0
Awesome!,4,com.tencent.ibg.joox,21/03/21,282.5305,43.493902587890624
 ,3,com.tencent.ibg.joox,21/03/21,,0.0
I love,5,com.tencent.ibg.joox,21/03/21,1536.4689,0.0
I don't like.,1,com.tencent.ibg.joox,21/03/21,54.249767,89.15004653930664
Too bad .No lisence for artis.No respect for artis.,1,com.tencent.ibg.joox,21/03/21,176.84335,64.63132934570312
Best,5,com.tencent.ibg.joox,21/03/21,,0.0
The worst,1,com.tencent.ibg.joox,21/03/21,7171.373,0.0
Good,3,com.tencent.ibg.joox,21/03/21,,0.0
so bad,1,com.tencent.ibg.joox,21/03/21,5741.5264,0.0
"Aplikasi bagus....tapi kenapa ya di saya, saya gk bisa check-in pas hari terakhir padahal saya gk ngelewatin satu hari pun... tolong yaa dibenerin....",5,com.tencent.ibg.joox,21/03/21,603.8858,0.0
Bad app,1,com.tencent.ibg.joox,21/03/21,21178.04,0.0
Very Bad,1,com.tencent.ibg.joox,21/03/21,12686.693,0.0
It's so bad,1,com.tencent.ibg.joox,21/03/21,50.994713,89.80105743408203
Good Vip,5,com.tencent.ibg.joox,21/03/21,2202.6716,0.0
Easy to use,5,com.tencent.ibg.joox,21/03/21,14.137272,97.1725456237793
Love the song selection. Modern and up-to-date!,5,com.tencent.ibg.joox,21/03/21,72.4073,85.51853942871094
I wanted to give this app half star but i guess ill have to settle for 1. First of all this app is bugged idk but it always freezes when i want to claim my rewards and your support faq is so hard to freaking find its like looking for gold in a pile of dung. Second its not compatible with other apps as it keeps on acting up everytime i use it whilst on twitter and other apps alike pls fix it!,1,com.tencent.ibg.joox,21/03/21,54.98726,89.00254821777344
Toxic app,1,com.tencent.ibg.joox,21/03/21,42327.754,0.0
Cool,5,com.tencent.ibg.joox,21/03/21,,0.0
Suck!,1,com.tencent.ibg.joox,21/03/21,1933.4872,0.0
suka banget pakai aplikasi joox,5,com.tencent.ibg.joox,21/03/21,1383.9705,0.0
Best,5,com.tencent.ibg.joox,21/03/21,,0.0
Wow,5,com.tencent.ibg.joox,21/03/21,,0.0
Good top,5,com.tencent.ibg.joox,21/03/21,6946.8037,0.0
Good,5,com.tencent.ibg.joox,20/03/21,,0.0
I hate this app,1,com.tencent.ibg.joox,20/03/21,450.03052,9.993896484374998
thanks its just doing fine,4,com.tencent.ibg.joox,20/03/21,423.94672,15.210656738281248
Good app,5,com.tencent.ibg.joox,20/03/21,21316.436,0.0
Its amazing,4,com.tencent.ibg.joox,20/03/21,14346.639,0.0
Better,4,com.tencent.ibg.joox,20/03/21,,0.0
Terbaik,5,com.tencent.ibg.joox,20/03/21,7301.464,0.0
"it is one of the very best, but it consume data rather too quicker . Otherwise it is cool.",5,com.tencent.ibg.joox,20/03/21,158.94136,68.21172790527343
Todo lo encuentras en Mercado Libre. Slo espero mejoren los crditos y formas de pago.,5,com.mercadolibre,21/03/21,284.48486,43.10302734375
"O site fora gerenciar anncios pelo app, no app no da pra subir vdeo, sugere fazer pelo PC. A experincia t bem ruim...",3,com.mercadolibre,21/03/21,657.96954,0.0
La aplicacin sirve muy bien y el servicio de ML es excelente,5,com.mercadolibre,21/03/21,370.29236,25.9415283203125
Se encuentra de todo! La plataforma es segura y brindan solucin.,5,com.mercadolibre,21/03/21,178.80127,64.23974609375
Excelente sitio de compras,5,com.mercadolibre,21/03/21,1074.3536,0.0
Good app,5,com.mercadolibre,21/03/21,21316.436,0.0
Very best app,5,com.ixigo,21/03/21,1959.7611,0.0
"Excelente. Estara bien que cuando hago un pedido grande y todas las entregas sea por Mercadolibre que se consoliden para que solo hagan una entrega, por lo menos cuando la entrega es fuera de una ciudad.",5,com.mercadolibre,21/03/21,97.33075,80.53385009765626
"Basura de plataforma, realice una compra en la cual el vendedor se equivoc y mando menos Producto de lo que haba comprado, se hizo una devolucin y ahora al querer comprar de nuevo el producto me esta queriendo cobrar 200 pesos de envio cuando inicialmente haba sido gratis por los puntos que tengo... Basura de pagina",1,com.mercadolibre,21/03/21,132.1041,73.57918090820313
Sirve para su fin. No le veo ventajas a usar la versin web y la navegacin en ocasiones es rara.,4,com.mercadolibre,21/03/21,461.93454,7.613092041015623
Excelente forma de comprar !,5,com.mercadolibre,21/03/21,860.19183,0.0
"Deixei o idioma do meu celular em ingls e agora o aplicativo aparece metade em portugus, metade em espanhol",4,com.mercadolibre,21/03/21,512.1477,0.0
"No da contacto del vendedor hasta pagar primero, mi vendededor tambin me cont que a veces se demoraban hasta 2 semanas en pagarles",3,com.mercadolibre,21/03/21,431.77246,13.645507812500002
Awesome,5,com.mercadolibre,21/03/21,,0.0
"Est simplesmente incrvel, melhor app/marketplace de compras no Brasil, entrega super rpida, segurana, suporte rpido, srio, amo vcs",5,com.mercadolibre,21/03/21,435.80118,12.839764404296872
"Melhor impossvel! Enorme variedade de produtos, timos preos e a melhor entrega.",5,com.mercadolibre,21/03/21,739.99695,0.0
fcil de usar y lo mejor que ya se puede usar pay pal,5,com.mercadolibre,21/03/21,264.51212,47.09757690429688
"MALSIMO. EN CADA SECCIN ME DICE QUE ALGO SALI MAL, INCLUSO EN LA SECCIN DE ""AYUDA""",1,com.mercadolibre,21/03/21,301.4305,39.713897705078125
"Excelente aplicacion para comprar en linea, gran variedad de productos, y los envos son rpidos. Lo que me gusta es el sistema de recompensas que tiene y las promos en suscripcines de servicios de Streaming. En si la aplicacin funciona muy bien, pero, no s si se deba a mi Internet, de repente le cuesta en conectar a Internet. De ahi en fuera me encanta.",5,com.mercadolibre,21/03/21,170.36021,65.92795715332032
Excelente experiencia entrega casi en un 98% a tiempo y todo llega en buen estado,5,com.mercadolibre,21/03/21,142.8794,71.42412109375
"Excelente para compras rapidas, todo lo encuentras y en muy buenos precios",5,com.mercadolibre,21/03/21,150.38983,69.92203369140626
 ,5,com.mercadolibre,21/03/21,,0.0
Good,5,com.mercadolibre,21/03/21,,0.0
Nice,5,com.mercadolibre,21/03/21,,0.0
Me encanta !!!,5,com.mercadolibre,21/03/21,1397.2335,0.0
"With a little search, lots of producrs with good quality and pricing.",5,com.mercadolibre,21/03/21,150.09488,69.98102416992187
Sou f do ML!! Recomendo!!,5,com.mercadolibre,21/03/21,5526.2183,0.0
Nice,5,com.mercadolibre,21/03/21,,0.0
Excellent,5,com.mercadolibre,21/03/21,,0.0
Good app!,5,com.mercadolibre,21/03/21,997.3434,0.0
At agora no tive problema algum. Muito boa a interface do app,5,com.mercadolibre,21/03/21,582.00574,0.0
Very good,5,com.mercadolibre,21/03/21,405.5945,18.88109741210937
"Found it right here, no need to shop anywhere else. Great experience!",5,com.mercadolibre,20/03/21,41.225365,91.75492706298827
Fcil de usar,5,com.mercadolibre,20/03/21,7342.5786,0.0
"Me cancelaron mi cuenta por un error que ellos mismos tuvieron, bsicamente me la quitaron al momento de que algo que ellos mismos hicieron sali mal.",1,com.mercadolibre,20/03/21,201.07338,59.785324096679695
Maravilhoso,5,com.mercadolibre,20/03/21,1598.2738,0.0
Buena app,5,com.mercadolibre,20/03/21,15328.4,0.0
"Buenas experiencas, algunas entregas que no recibimos pero todo fue resuelto.",5,com.mercadolibre,20/03/21,129.36841,74.126318359375
"Buen servicio a clientes, solo me gustara que agregaran nmeros de telfonos para que la persona que nos entregue el producto nos contacte para dar a nuestra casa o domicilio.",4,com.mercadolibre,20/03/21,240.89787,51.82042541503906
La app muy buena pero me rejode que me viva pidiendo calificacin.,1,com.mercadolibre,20/03/21,255.41254,48.91749267578125
Dicen que entregan el mismo da de la compra y no es cierto. Debo esperar 3 das para que me entreguen los artculos que compr.,1,com.mercadolibre,20/03/21,219.02428,56.19514465332032
"Great place for shopping, the full delivery really work",5,com.mercadolibre,20/03/21,821.2569,0.0
Excellente,5,com.mercadolibre,20/03/21,6048.2847,0.0
"I couldn't book on Goibibo, ICICI etc but here succeed in first attempt that too at least fare",5,com.ixigo,21/03/21,767.9436,0.0
Very nice app comparison to another app,4,com.ixigo,21/03/21,448.00357,10.399285888671873
No the aap is fare,5,com.ixigo,21/03/21,1198.6757,0.0
Gd,5,com.ixigo,21/03/21,886.7815,0.0
Good,5,com.ixigo,21/03/21,,0.0
"This app is liar never use this app I waiting for my Ra number from one week they always said to contact 24 hour then after 24 hour then they said the same thing, never use this app avoid this app",1,com.ixigo,21/03/21,152.0387,69.59226074218749
Does what it says on the tin,4,com.antivirus,21/03/21,8.642756,98.27144870758056
I have been knew that I have  virus,5,com.antivirus,21/03/21,1164.8855,0.0
It's good app l like it,1,com.antivirus,21/03/21,1665.8143,0.0
Works well.,5,com.antivirus,21/03/21,280.78613,43.84277343750001
Great products feel protected,5,com.antivirus,21/03/21,11313.421,0.0
Good sometimes,5,com.antivirus,21/03/21,17665.543,0.0
Great,5,com.antivirus,21/03/21,,0.0
".  ,   .  -      .         -  -     ?",1,com.antivirus,21/03/21,18.383184,96.32336311340332
"Hard to say, really... May be fine, but we need feedback: what just took place? I put 3 stars, might have been worth 5? We go on trust: Did anyone DO anything, or is it automatic? See? Please reply, AVG. Thanks! Viki",3,com.antivirus,21/03/21,131.65283,73.66943359375
I don't like them!!!!!!,3,com.antivirus,21/03/21,93.55236,81.2895278930664
I feel well protected with this app that does a great job!,5,com.antivirus,21/03/21,108.71681,78.25663757324219
I cant download it for free...,4,com.antivirus,21/03/21,208.50867,58.298266601562496
Good,5,com.antivirus,21/03/21,,0.0
Need more improvements!,3,com.antivirus,21/03/21,1812.7222,0.0
 ,5,com.antivirus,21/03/21,,0.0
"Great,job..",5,com.antivirus,21/03/21,5990.8555,0.0
Best app but it was deleting my app data,2,com.antivirus,21/03/21,293.74023,41.25195312499999
 ,5,com.antivirus,21/03/21,,0.0
Like,5,com.antivirus,21/03/21,,0.0
"Great app, I will recommend avg to anyone",5,com.antivirus,21/03/21,291.0416,41.79168090820312
Superior service and the company that is behind it.,4,com.antivirus,21/03/21,96.08509,80.7829818725586
So far has done the best job I guess it can possibly do for being free,5,com.antivirus,21/03/21,98.921486,80.21570281982422
Very good user caring app,5,com.antivirus,21/03/21,9626.01,0.0
Used for 15 years on my computer and now on my android too. Thanks AVG !!,5,com.antivirus,21/03/21,125.1487,74.97026062011717
"this the best antivirus software ever have used it for 20 years, 21 years and still going, 22 years",5,com.antivirus,21/03/21,85.767334,82.846533203125
Great app!,5,com.antivirus,21/03/21,801.1728,0.0
Thanks I've found an Anti virus app that really protects you all the time and my information is safe,5,com.antivirus,21/03/21,84.349144,83.13017120361327
Gemes Going Thes Phone Vires Going,5,com.antivirus,21/03/21,9981.612,0.0
Well I guess it's good. It has never said there was a problem. So it works really well or not at all. Probably really well,4,com.antivirus,21/03/21,31.096579,93.7806842803955
Great to use,5,com.antivirus,21/03/21,94.127304,81.17453918457032
Easy to use,5,com.antivirus,21/03/21,14.137272,97.1725456237793
I value the security of having AVG AntiVirus running.,5,com.antivirus,21/03/21,174.69525,65.06094970703124
Best Virus App.,5,com.antivirus,21/03/21,2773.3735,0.0
Ok,5,com.antivirus,21/03/21,,0.0
Awesome,5,com.antivirus,21/03/21,,0.0
Good and safe to use,5,com.antivirus,21/03/21,32.765343,93.44693145751954
Good,5,com.antivirus,21/03/21,,0.0
Superb,5,com.antivirus,21/03/21,591.2006,0.0
Good,5,com.antivirus,21/03/21,,0.0
Used AVG on all my devices. So far so good.,4,com.antivirus,21/03/21,77.050644,84.58987121582031
Works good so far,5,com.antivirus,21/03/21,195.45088,60.90982360839844
Basic free edition is fine for me but I would upgrade if I used payment apps or mobile banking. It is so easy to set up and use I have put avg on my laptop and my partner has put it on her phone and laptop,5,com.antivirus,21/03/21,54.856422,89.02871551513671
Cool,5,com.antivirus,21/03/21,,0.0
Found very good,5,com.antivirus,21/03/21,415.01773,16.996453857421876
Saved my phone,5,com.antivirus,21/03/21,961.25604,0.0
"It scans and clears nothing, my phone keeps heating up. Now that I trying to uninstall it, it just wont happened. I force stopped it, cleared all data but nope, it still wont uninstall. GET IT OUT OF MY PHONE ASAP!!!!!",1,com.antivirus,21/03/21,102.16457,79.56708526611328
Great!,5,com.antivirus,21/03/21,621.4636,0.0
Very,1,com.antivirus,21/03/21,,0.0
Very good,5,com.antivirus,21/03/21,405.5945,18.88109741210937
Cool,5,com.antivirus,21/03/21,,0.0
Can't go wrong with AVG. It quietly and efficiently goes about its work and I get peace of mind.,5,com.antivirus,21/03/21,65.44085,86.91183013916014
Wonderful The best,5,com.antivirus,21/03/21,1447.912,0.0
Super,5,com.antivirus,21/03/21,,0.0
So easy to use!,5,com.antivirus,21/03/21,64.265045,87.14699096679688
Have been a user of AVG since the S3 came out. Never had a problem. Edit: lately it does not auto-update even though I have it selected to do so.,5,com.antivirus,21/03/21,35.388763,92.92224731445312
Great,5,com.antivirus,21/03/21,,0.0
I like it Thanks,5,com.antivirus,21/03/21,1091.5106,0.0
Thus far this APP is amazing and worth every penny I paid for the add on. I feel so much safer now after installing this app.,5,com.antivirus,21/03/21,49.789684,90.04206314086915
"I'm not sure of the way that this works but I know that I am not having any problems like before. Just saying, thanks.",5,com.antivirus,21/03/21,24.668005,95.0663990020752
I can't check things because it isn't working properly.,2,com.antivirus,20/03/21,32.619164,93.47616729736328
Easy to use and quick.,5,com.antivirus,20/03/21,42.485714,91.50285720825195
Haven't had an experience yet but pretty sure you will perform when the need rise,5,com.antivirus,20/03/21,168.72339,66.25532226562501
Great app easy to use .,5,com.antivirus,20/03/21,187.6331,62.47337951660157
Always liked this App in the past so I have downloaded it again.,5,com.antivirus,20/03/21,38.166138,92.3667724609375
Great,5,com.antivirus,20/03/21,,0.0
"Have been using AVG since 2014, and I am still extremely happy. Thank you.",5,com.antivirus,20/03/21,33.524864,93.29502716064452
"Full scans stop at 85 to 87 percent. Reasons as to why and how to ""fix"" are vague and go off-topic quickly. Seems that maybe the full upgrade would not reach 100 percent either.",3,com.antivirus,20/03/21,98.797935,80.24041290283203
Love it. Love it. Love it.,5,com.antivirus,20/03/21,7.183702,98.56325960159302
Ahmedkan,5,com.tencent.iglite,21/03/21,41176.293,0.0
Great at phone security and antivirus and wifi scanning. With malware protection and needing to clean out temporary files this is a winner app to me. Easy to use and always working. Better than others I tried on smartphones. And free is awesome.,5,com.antivirus,20/03/21,79.17335,84.16533050537109
Take care me AvG anti-virus teem,5,com.antivirus,20/03/21,2037.249,0.0
It seems to work well,5,com.antivirus,20/03/21,63.03596,87.39280776977539
Very nice app,5,com.antivirus,20/03/21,2618.0896,0.0
"Avg Antivirus Free is what I've been using since 1999 or so when I got my very first computer. It was the time of AOL and windows 98 and it was the first thing I installed after the afformentioned 2 software programs (no one used the term app, people said application) and I've never gone on the internet without it since. It's simple to use and is always on top of the latest viruses, malware sites and if you use it you will NEVER sustain any damage to your device and it's contents. Great app!!!",5,com.antivirus,20/03/21,45.253063,90.94938735961914
It's great No probles,5,com.antivirus,20/03/21,3082.9282,0.0
Never let me down so far,5,com.antivirus,20/03/21,102.0019,79.59962005615235
Sice when was this game ever fun,1,com.imangi.templerun2,21/03/21,583.9297,0.0
"Really cool game , I've been playing it for a few years and I love it !!!",5,com.imangi.templerun2,21/03/21,18.335451,96.33290977478028
brilliant game.,5,com.imangi.templerun2,21/03/21,45.79003,90.84199371337891
My sons favourite game,5,com.imangi.templerun2,21/03/21,7950.4795,0.0
its suparb i love this game its very enjoyful,5,com.imangi.templerun2,21/03/21,821.6039,0.0
Vivek,4,com.imangi.templerun2,21/03/21,371.9553,25.608941650390626
Excellent game hai,5,com.imangi.templerun2,21/03/21,2516.5786,0.0
Amazing Game,5,com.imangi.templerun2,21/03/21,4428.959,0.0
 ,4,com.imangi.templerun2,21/03/21,,0.0
Very,5,com.imangi.templerun2,21/03/21,,0.0
Very amazing super,5,com.imangi.templerun2,21/03/21,8312.245,0.0
Good app,3,com.imangi.templerun2,21/03/21,21316.436,0.0
Super game,5,com.imangi.templerun2,21/03/21,4182.4746,0.0
I am excited for this game,5,com.imangi.templerun2,21/03/21,56.693233,88.66135330200196
Temple Run 2,5,com.imangi.templerun2,21/03/21,1092.748,0.0
Excellent,5,com.imangi.templerun2,21/03/21,,0.0
Very nice,5,com.imangi.templerun2,21/03/21,3656.5212,0.0
Nice,5,com.imangi.templerun2,21/03/21,,0.0
Very game for holi,5,com.imangi.templerun2,21/03/21,2104.4355,0.0
Beautiful game.,5,com.imangi.templerun2,21/03/21,264.24625,47.150750732421876
After playing 1to 2 time my game is not working,1,com.imangi.templerun2,21/03/21,445.9887,10.802258300781254
Bad,2,com.imangi.templerun2,21/03/21,,0.0
Love the colours,5,com.imangi.templerun2,21/03/21,700.0146,0.0
Excellent excercise for reflex,5,com.imangi.templerun2,21/03/21,250.7248,49.85504150390625
Bad,1,com.imangi.templerun2,21/03/21,,0.0
Nice game,5,com.imangi.templerun2,21/03/21,2355.0483,0.0
Reallly great game i love it i dont have any problem,5,com.imangi.templerun2,21/03/21,122.460945,75.5078109741211
This is not install why???,1,com.imangi.templerun2,21/03/21,2070.868,0.0
Very nice game,4,com.imangi.templerun2,21/03/21,965.352,0.0
I am so excited for instol this  I like this game so much,5,com.imangi.templerun2,21/03/21,298.0874,40.382519531250004
 ,5,com.imangi.templerun2,21/03/21,,0.0
This is super cool game and this game colours is wander full,5,com.imangi.templerun2,21/03/21,810.8576,0.0
I love this game this is endless..,5,com.imangi.templerun2,21/03/21,297.56592,40.48681640625
Runforyourlife,5,com.imangi.templerun2,21/03/21,5219.599,0.0
Really good game i love it,5,com.imangi.templerun2,21/03/21,126.74817,74.6503662109375
Op,3,com.imangi.templerun2,21/03/21,,0.0
Very dinamic,5,com.imangi.templerun2,21/03/21,87449.91,0.0
I like this game so interesting,5,com.imangi.templerun2,21/03/21,314.9354,37.01292114257812
Beautiful,5,com.imangi.templerun2,21/03/21,3783.3718,0.0
Ver good gam,5,com.imangi.templerun2,21/03/21,32766.049,0.0
Good,3,com.imangi.templerun2,21/03/21,,0.0
I love this app. It's the only game in my phone. I have no issues with this app.,4,com.imangi.templerun2,21/03/21,15.3962345,96.92075309753419
 ,5,com.imangi.templerun2,21/03/21,,0.0
Great game. It would be good to be able to race friends on the same route though.,5,com.imangi.templerun2,21/03/21,35.830738,92.83385238647462
What happened to the standard game? Happy to play that but it's got replaced by Holi festival. Bring back the original game guys. Can't stand Holi festival. Puts me off playing,2,com.imangi.templerun2,21/03/21,83.416626,83.3166748046875
Nice,2,com.imangi.templerun2,21/03/21,,0.0
I can win chests and gifs and have fun with famaliy,1,com.imangi.templerun2,21/03/21,449.772,10.04559936523437
This game really beautiful game thank you for holi evin,5,com.imangi.templerun2,21/03/21,990.8871,0.0
Nice,4,com.imangi.templerun2,21/03/21,,0.0
This is really good app,5,com.imangi.templerun2,21/03/21,180.01015,63.99797058105469
It's better than temple run 1,4,com.imangi.templerun2,21/03/21,713.1533,0.0
I liked it,5,com.imangi.templerun2,21/03/21,263.66513,47.266973876953124
Love,5,com.imangi.templerun2,21/03/21,,0.0
Wow,5,com.imangi.templerun2,21/03/21,,0.0
Good game,2,com.imangi.templerun2,21/03/21,2247.7815,0.0
Nurnobisk,1,com.imangi.templerun2,21/03/21,18566.992,0.0
Nice,5,com.imangi.templerun2,21/03/21,,0.0
Good,5,com.imangi.templerun2,21/03/21,,0.0
Good,5,com.imangi.templerun2,21/03/21,,0.0
Aktar husen Malik Sohbatiya,1,com.imangi.templerun2,21/03/21,1952.4158,0.0
Super game I love it !,5,com.imangi.templerun2,21/03/21,257.16696,48.56660766601563
